rank,s=0.5,s=0.6,s=0.7,s=0.8,s=0.9,s=1.0,s=1.1,s=1.2,s=1.3,s=1.4,s=1.5
516,0.0007123272936127118,0.0006256436479972017,0.0005325230379554348,0.0004369132829405449,0.0003439179079261947,0.00025889947769852753,0.00018621291222385307,0.0001281606328789945,8.471398012084245e-05,5.404886599064918e-05,3.3468080522832826e-05
517,0.0007116380556248863,0.0006249172813876771,0.0005318018109342203,0.00043623707735797833,0.00034331915343255233,0.0002583987050143911,0.00018581675287751594,0.00012786321895839659,8.450102807511115e-05,5.3902562066198136e-05,3.337102474475601e-05
518,0.0007109508144644564,0.0006241931592488969,0.0005310829515604814,0.0004355632219786571,0.00034272259535485857,0.0002578998658155217,0.0001854221994274187,0.00012756706794166863,8.428902129533438e-05,5.375693573586159e-05,3.327443715638131e-05
519,0.0007102655605081522,0.0006234712703325449,0.0005303664475134116,0.0004348917041208108,0.0003421282214190851,0.0002574029489257037,0.0001850292422824281,0.0001272721720436222,8.40779537728896e-05,5.361198256239241e-05,3.317831460188243e-05
520,0.0007095822841975074,0.0006227516034682075,0.0005296522865598972,0.00043422251119536154,0.00034153601944326756,0.0002569079432546927,0.000184637871927026,0.0001269785235419371,8.386781954882655e-05,5.3467698146074875e-05,3.3082653952729925e-05
521,0.0007089009760382982,0.0006220341475626862,0.0005289404565537256,0.00043355563070506935,0.0003409459773366398,0.00025641483779739006,0.00018424807892056922,0.00012668611477653397,8.365861271336219e-05,5.332407812433593e-05,3.2987452107403253e-05
522,0.0007082216265999908,0.0006213188915993168,0.0005282309454348031,0.00043289105024368787,0.0003403580830987777,0.0002559236216330272,0.00018385985389655823,0.00012639493814895457,8.34503274053816e-05,5.318111817136104e-05,3.289270599110626e-05
523,0.0007075442265151917,0.0006206058246372953,0.0005275237412283801,0.00043222875749512917,0.00033977232481875253,0.00025543428392435985,0.000183473187561914,0.00012610498612174902,8.32429578119449e-05,5.303881399771481e-05,3.2798412555486335e-05
524,0.0007068687664791059,0.0006198949358110133,0.0005268188320442865,0.00043156874023263735,0.00033918869067429416,0.0002549468139168706,0.00018308807069626357,0.0001258162512178705,8.303649816780011e-05,5.289716134996628e-05,3.270456877835695e-05
525,0.000706195237249,0.0006191862143293968,0.0005261162060761729,0.00043091098631797196,0.0003386071689309633,0.00025446120093798136,0.0001827044941512339,0.0001255287260200774,8.283094275490195e-05,5.2756156010318645e-05,3.261117166342369e-05
526,0.0007055236296436711,0.0006184796494752557,0.000525415851600762,0.0004302554837005998,0.0003380277479413334,0.00025397743439627417,0.0001823224488497538,0.0001252424031703417,8.262628590193627e-05,5.261579379624364e-05,3.2518218240013635e-05
527,0.0007048539345429206,0.0006177752306046381,0.0005247177569771083,0.00042960222041689606,0.00033745041614418155,0.00025349550378072147,0.0001819419257853638,0.00012495727536926515,8.242252198385016e-05,5.247607056012027e-05,3.242570556280809e-05
528,0.0007041861428870349,0.0006170729471461922,0.0005240219106458638,0.00042895118458935444,0.00033687516206368814,0.0002530153986599246,0.00018156291602153436,0.0001246733353755019,8.22196454213878e-05,5.233698218887795e-05,3.233363071157861e-05
529,0.0007035202456762697,0.0006163727886005343,0.0005233283011285534,0.0004283023644258048,0.0003363019743086462,0.00025253710868136143,0.00018118541069099187,0.00012439057600518793,8.201765068063171e-05,5.219852460364391e-05,3.2241990790926264e-05
530,0.0007028562339703418,0.0006156747445396244,0.0005226369170268576,0.0004276557482186409,0.0003357308415716784,0.0002520606235706419,0.00018080940099505198,0.00012410899013137725,8.181653227254954e-05,5.2060693759394956e-05,3.215078293002407e-05
531,0.0007021940988879232,0.0006149788046061476,0.0005219477470219026,0.0004270113243440556,0.00033516175262846427,0.00025158593313077255,0.00018043487820296102,0.0001238285706834845,8.161628475254611e-05,5.19234856446133e-05,3.206000428236264e-05
532,0.0007015338316061444,0.0006142849585129026,0.0005212607798735584,0.00042636908126128433,0.0003345946963369741,0.00025111302724142897,0.00018006183365124498,0.0001235493106467342,8.141690272002092e-05,5.178689628094668e-05,3.1969652025498865e-05
533,0.0007008754233600984,0.0006135931960421964,0.0005205760044197441,0.0004257290075118575,0.0003340296616367133,0.0002506418958582368,0.00017969025874306567,0.00012327120306161648,8.121838081793072e-05,5.1650921722872365e-05,3.187972336080769e-05
534,0.0007002188654423533,0.000612903507045245,0.000519893409575741,0.00042509109171886064,0.00033346663754797354,0.0002501725290120603,0.00017932014494758436,0.00012299424102334884,8.102071373235742e-05,5.151555805736542e-05,3.179021551323695e-05
535,0.0006995641492024687,0.0006122158814415808,0.0005192129843335121,0.0004244553225862021,0.00033290561317109304,0.0002497049168082995,0.00017895148379933268,0.00012271841768134444,8.082389619208088e-05,5.138080140357071e-05,3.1701125731065086e-05
536,0.0006989112660465165,0.0006115303092184661,0.0005185347177610308,0.0004238216888978897,0.0003323465776857246,0.0002492390494261944,0.00017858426689759083,0.00012244372623868637,8.062792296815693e-05,5.124664791247896e-05,3.161245128566194e-05
537,0.0006982602074366071,0.0006108467804303131,0.0005178585990016139,0.000423190179517314,0.000331789520350112,0.0002487749171181382,0.00017821848590577258,0.0001221701599516081,8.043278887350017e-05,5.1113093766606686e-05,3.1524189471252244e-05
538,0.0006976109648904209,0.0006101652851981089,0.0005171846172732645,0.00042256078338654074,0.0003312344305003739,0.0002483125102089967,0.00017785413255081732,0.0001218977121289797,8.023848876247173e-05,5.098013517967977e-05,3.143633760468221e-05
539,0.0006969635299807436,0.0006094858137088474,0.0005165127618680198,0.00042193348952560927,0.0003306812975497961,0.0002478518190954364,0.00017749119862258919,0.00012162637613180031,8.004501753047186e-05,5.0847768396321035e-05,3.1348893025188715e-05
540,0.0006963178943350076,0.0006088083562149669,0.0005158430221513069,0.0004213082870318397,0.00033013011098813094,0.00024739283424525966,0.00017712967597328263,0.00012135614537269618,7.985237011353729e-05,5.0715989691741285e-05,3.1261853094171386e-05
541,0.0006956740496348364,0.0006081329030337932,0.0005151753875613049,0.00042068516507914736,0.00032958086038090476,0.0002469355461967471,0.00017676955651683523,0.00012108701331542443,7.96605414879431e-05,5.058479537143415e-05,3.11752151949674e-05
542,0.0006950319876155944,0.0006074594445469891,0.0005145098476083136,0.00042006411291736355,0.0003290335353687331,0.0002464799455580078,0.0001764108322283464,0.00012081897347438278,7.946952666980951e-05,5.045418177087449e-05,3.1088976732628945e-05
543,0.0006943917000659423,0.0006067879712000088,0.0005138463918741298,0.00041944511987156515,0.0003284881256666424,0.00024602602300633554,0.00017605349514350307,0.00012055201941412449,7.927932071471299e-05,5.0324145255220356e-05,3.100313513370341e-05
544,0.0006937531788273951,0.0006061184735015582,0.000513185010011429,0.0004188281753414102,0.0003279446210634004,0.00024557376928757387,0.00017569753735801187,0.00012028614474887914,7.9089918717302e-05,5.019468221901839e-05,3.0917687846016116e-05
545,0.0006931164157938862,0.0006054509420230612,0.0005125256917431534,0.0004182132688004812,0.0003274030114208528,0.00024512317521548663,0.00017534295102703755,0.00012002134314207875,7.890131581091707e-05,5.006578908591282e-05,3.083263233845571e-05
546,0.0006924814029113341,0.0006047853673981313,0.000511868426861908,0.0004176003897956342,0.00032686328667326693,0.0002446742316711359,0.00017498972836464745,0.00011975760830588918,7.871350716721537e-05,4.9937462308357733e-05,3.074796610076211e-05
547,0.0006918481321772159,0.0006041217403220473,0.0005112132052293609,0.0004169895279463571,0.0003263254368266838,0.0002442269296022673,0.00017463786164326247,0.00011949493400074699,7.852648799579957e-05,4.9809698367332825e-05,3.066368664331689e-05
548,0.0006912165956401427,0.0006034600515512367,0.0005105600167756515,0.00041638067294413227,0.0003257894519582755,0.00024378126002270111,0.0001742873431931141,0.00011923331403490146,7.83402535438509e-05,4.968249377206232e-05,3.057979149693624e-05
549,0.0006905867853994409,0.0006028002919027629,0.0005099088514988036,0.0004157738145518072,0.00032525532221571064,0.0002433372140117308,0.00017393816540170744,0.0001189727422639619,7.815479909576647e-05,4.9555845059737345e-05,3.0496278212666356e-05
550,0.0006899586936047363,0.0006021424522538175,0.000509259699464146,0.00041516894260297207,0.00032472303781652635,0.00024289478271352765,0.00017359032071329,0.00011871321259044976,7.79701199728008e-05,4.942974879524141e-05,3.0413144361581166e-05
551,0.0006893323124555446,0.000601486523541218,0.0005086125508037367,0.00041456604700134244,0.0003241925890475064,0.0002424539573365521,0.0001732438016283267,0.00011845471896335615,7.778621153271134e-05,4.930420157087909e-05,3.0330387534582596e-05
552,0.0006887076342008624,0.0006008324967609117,0.0005079673957157963,0.0004139651177201504,0.00032366396626406715,0.00024201472915297138,0.00017289860070298046,0.00011819725537770415,7.760306916940807e-05,4.917920000610792e-05,3.0248005342203018e-05
553,0.0006880846511387663,0.0006001803629674826,0.0005073242244641443,0.0004133661448015403,0.00032313715988964876,0.00024157708949808354,0.00017255471054859875,0.00011794081587411596,7.742068831260717e-05,4.9054740747273336e-05,3.016599541441016e-05
554,0.0006874633556160129,0.0005995301132736648,0.0005066830273776433,0.0004127691183559718,0.0003226121604151136,0.00024114102976974768,0.0001722121238312052,0.00011768539453838498,7.723906442748851e-05,4.8930820467346604e-05,3.0084355400414192e-05
555,0.0006868437400276443,0.0005988817388498604,0.000506043794849647,0.000412174028561629,0.00032208895839815126,0.0002407065414278202,0.00017187083327099763,0.0001174309855010528,7.70581930143571e-05,4.880743586566599e-05,3.000308296847717e-05
556,0.0006862257968165972,0.0005982352309236624,0.0005054065173374559,0.0004115808656638357,0.00032156754446268927,0.00024027361599359752,0.000171530831641851,0.00011717758293699056,7.687806960830834e-05,4.868458366768066e-05,2.9922175805724625e-05
557,0.0006856095184733157,0.0005975905807793815,0.0005047711853617774,0.0004109896199744765,0.00032104790929831024,0.00023984224504926429,0.00017119211177082607,0.00011692518106498528,7.669868977889705e-05,4.856226062469765e-05,2.9841631617959382e-05
558,0.000684994897535368,0.0005969477797575792,0.0005041377895061907,0.0004104002818714242,0.0003205300436596756,0.00023941242023734803,0.000170854666537683,0.00011667377414733077,7.652004912981033e-05,4.84404635136318e-05,2.9761448129477576e-05
559,0.0006843819265870666,0.0005963068192546043,0.0005035063204166192,0.00040981284179797335,0.0003200139383659549,0.00023898413326017926,0.00017051848887440123,0.00011642335648942275,7.6342143298544e-05,4.8319189136758334e-05,2.9681623082886734e-05
560,0.0006837705982590932,0.0005956676907221347,0.0005028767688008062,0.000409227290262279,0.0003194995843002614,0.0002385573758793575,0.00017018357176470334,0.00011617392243935897,7.616496795608265e-05,4.8198434321468515e-05,2.9602154238926063e-05
561,0.0006831609052281259,0.0005950303856667229,0.000502249125427798,0.00040864361783680194,0.0003189869724090932,0.00023813213991522315,0.0001698499082435849,0.00011592546638754329,7.598851880658337e-05,4.807819592002791e-05,2.952303937628872e-05
562,0.0006825528402164708,0.000594394895649348,0.0005016233811274293,0.00040806181515775904,0.00031847609370178097,0.00023770841724633486,0.00016951749139684942,0.00011567798276629429,7.581279158706307e-05,4.7958470809337524e-05,2.9444276291446212e-05
563,0.000681946395991698,0.0005937612122849696,0.0005009995267898174,0.00040748187292458007,0.00031796693924994094,0.00023728619980895241,0.00016918631436064793,0.00011543146604945836,7.563778206708913e-05,4.783925589069751e-05,2.9365862798474797e-05
564,0.000681341565366279,0.0005931293272420879,0.0005003775533648585,0.0004069037818993691,0.00031745950018693345,0.00023686547959652518,0.00016885637032102382,0.00011518591075202672,7.546348604847369e-05,4.77205480895737e-05,2.928779672888386e-05
565,0.0006807383411972296,0.0005924992322423074,0.0004997574518617311,0.00040632753290637235,0.0003169537677073277,0.0002364462486591862,0.0001685276525134624,0.00011494131142975692,7.528989936497114e-05,4.7602344355366754e-05,2.92100759314463e-05
566,0.0006801367163857561,0.000591870919059906,0.0004991392133484029,0.0004057531168314507,0.00031644973306637193,0.0002360284991032513,0.00016820015422244565,0.0001146976626787983,7.511701788197919e-05,4.7484641661183824e-05,2.9132698272030873e-05
567,0.000679536683876903,0.0005912443795214062,0.0004985228289511438,0.0004051805246215587,0.0003159473875794683,0.0002356122230907235,0.00016787386878101143,0.0001144549591353217,7.494483749624318e-05,4.7367437003612864e-05,2.9055661633436368e-05
568,0.0006789382366592073,0.0005906196055051525,0.0004979082898540433,0.0004046097472842273,0.00031544672262165483,0.00023519741283880321,0.00016754878957031758,0.00011421319547515302,7.477335413556351e-05,4.725072740249952e-05,2.8978963915227817e-05
569,0.0006783413677643528,0.000589996588940893,0.0004972955872985323,0.0004040407758870534,0.0003149477296270912,0.00023478406061940287,0.00016722491001921056,0.00011397236641341102,7.460256375850665e-05,4.7134509900726446e-05,2.8902603033574443e-05
570,0.0006777460702668305,0.0005893753218093627,0.0004966847125829114,0.0004034736015571935,0.00031445040008855064,0.00023437215875866707,0.00016690222360379896,0.00011373246670414879,7.443246235411896e-05,4.701878156399516e-05,2.8826576921089563e-05
571,0.0006771523372836002,0.0005887557961418749,0.0004960756570618808,0.0004029082154808634,0.0003139547255569167,0.00023396169963649778,0.00016658072384703122,0.00011349349113999935,7.426304594164399e-05,4.690353948061029e-05,2.8750883526672235e-05
572,0.0006765601619737571,0.0005881380040199117,0.0004954684121460785,0.00040234460890284216,0.00031346069764068594,0.0002335526756860843,0.00016626040431827818,0.00011325543455182489,7.409431057024267e-05,4.6788780761266274e-05,2.8675520815350732e-05
573,0.0006759695375381995,0.0005875219375747234,0.0004948629693016204,0.0004017827731259815,0.00031296830800547454,0.00023314507939343844,0.0001659412586329199,0.00011301829180836997,7.392625231871673e-05,4.667450253883648e-05,2.860048676812781e-05
574,0.0006753804572193027,0.000586907588986928,0.0004942593200496462,0.0004012226995107202,0.000312477548373531,0.00023273890329693418,0.00016562328045193687,0.0001127820578159184,7.375886729523497e-05,4.656070196816452e-05,2.8525779381827687e-05
575,0.0006747929143005927,0.0005862949504861172,0.0004936574559658694,0.0004006643794746033,0.0003119884105232538,0.00023233413998685257,0.00016530646348150566,0.00011254672751795375,7.359215163706279e-05,4.6447376225858116e-05,2.8451396668944798e-05
576,0.0006742069021064252,0.0005856840143504642,0.0004930573686801321,0.0004001078044918056,0.00031150088628871287,0.00023193078210493096,0.0001649908014725986,0.00011231229589482362,7.342610151029444e-05,4.6334522510085025e-05,2.8377336657494203e-05
577,0.0006736224140016671,0.000585074772906337,0.0004924590498759636,0.00039955296609266156,0.0003110149675591775,0.00023152882234391721,0.00016467628822058818,0.00011207875796340746,7.326071310958825e-05,4.62221380403714e-05,2.8303597390863736e-05
578,0.0006730394433913809,0.000584467218527914,0.0004918624912901442,0.0003989998558631978,0.0003105306462786482,0.00023112825344712842,0.00016436291756485503,0.00011184610877678799,7.309598265790491e-05,4.611022005740232e-05,2.8230176927667777e-05
579,0.0006724579837205116,0.0005838613436368052,0.0004912676847122724,0.00039844846544467166,0.00031004791444539325,0.00023072906820801423,0.00016405068338840037,0.00011161434342392612,7.29319064062483e-05,4.599876582282444e-05,2.8157073341602656e-05
580,0.0006718780284735788,0.0005832571407016743,0.0004906746219843372,0.00039789878653311467,0.0003095667641114902,0.00023033125946972453,0.00016373957961746274,0.00011138345702933925,7.276848063340946e-05,4.588777261905103e-05,2.8084284721303725e-05
581,0.0006712995711743677,0.0005826546022378672,0.0004900832950002935,0.00039735081087887873,0.00030908718738237247,0.00022993482012468198,0.00016342960022113807,0.00011115344475278318,7.260570164571307e-05,4.57772377490689e-05,2.801180917020399e-05
582,0.000670722605385627,0.0005820537208070428,0.0004894936957056434,0.00039680453028618904,0.00030860917641637944,0.00022953974311415846,0.00016312073921100455,0.00011092430178893737,7.24435657767668e-05,4.5667158536247676e-05,2.793964480639431e-05
583,0.0006701471247087678,0.0005814544890168069,0.0004889058160970195,0.00039625993661270015,0.0003081327234243123,0.0002291460214278563,0.00016281299064075083,0.0001106960233670933,7.228206938721335e-05,4.5557532324150984e-05,2.786778976248522e-05
584,0.0006695731227835652,0.0005808568995203504,0.0004883196482217738,0.00039571702176905647,0.00030765782066899356,0.00022875364810349356,0.00016250634860580832,0.00011046860475084658,7.21212088644852e-05,4.544835647634989e-05,2.7796242185470205e-05
585,0.0006690005932878632,0.0005802609450160913,0.0004877351841775698,0.00039517577771845794,0.00030718446046483115,0.00022836261622639355,0.00016220080724298728,0.0001102420412377919,7.19609806225619e-05,4.533962837623819e-05,2.7725000236590546e-05
586,0.000668429529937282,0.0005796666182473186,0.0004871524161119797,0.0003946361964762289,0.00030671263517738747,0.00022797291892907889,0.0001618963607301169,0.0001100163281592214,7.180138110173002e-05,4.523134542684983e-05,2.765406209120166e-05
587,0.0006678599264849291,0.0005790739120018413,0.0004865713362220834,0.0003940982701093923,0.0003062423372229518,0.00022758454939086922,0.00016159300328568875,0.00010979146087982628,7.164240676834584e-05,4.5123505050678337e-05,2.7583425938640898e-05
588,0.0006672917767211112,0.0005784828191116396,0.00048599193675407374,0.00039356199073624723,0.00030577355906811826,0.00022719750083748336,0.00016129072916850422,0.00010956743479740148,7.148405411460018e-05,4.5016104689498096e-05,2.7513089982096832e-05
589,0.0006667250744730508,0.0005778933324525197,0.00048541421000286404,0.00039302735052595115,0.00030530629322936644,0.00022681176654064554,0.0001609895326773256,0.00010934424534255343,7.132631965828624e-05,4.4909141804187695e-05,2.744305243847996e-05
590,0.0006661598136046038,0.0005773054449437728,0.0004848381483116999,0.00039249434169810586,0.0003048405322726476,0.0002264273398176953,0.00016068940815053037,0.00010912188797841087,7.116919994256944e-05,4.480261387455513e-05,2.7373311538294847e-05
591,0.0006655959880159808,0.0005767191495478353,0.0004842637440717748,0.00039196295652234824,0.0003043762688129744,0.00022604421403120173,0.00016039034996576982,0.00010890035820033887,7.101269153576014e-05,4.4696518399164856e-05,2.7303865525513663e-05
592,0.0006650335916434707,0.0005761344392699545,0.0004836909897218494,0.00039143318731794377,0.00030391349551401464,0.00022566238258858148,0.00016009235253963038,0.00010867965153565561,7.085679103108848e-05,4.459085289516681e-05,2.723471265745113e-05
593,0.0006644726184591668,0.0005755513071578559,0.00048311987774787434,0.00039090502645338537,0.00030345220508768924,0.00022528183894172043,0.00015979541032729895,0.0001084597635433523,7.070149504648173e-05,4.448561489812722e-05,2.716585120464079e-05
594,0.0006639130624706951,0.0005749697463014139,0.00048255040068261664,0.00039037846634599517,0.0003029923902937742,0.0002249025765865997,0.00015949951782223153,0.00010824068981381593,7.054680022434398e-05,4.4380801961861216e-05,2.709727945071271e-05
595,0.000663354917720946,0.0005743897498323269,0.0004819825511052902,0.0003898534994615306,0.0003025340439395066,0.00022452458906292475,0.0001592046695558251,0.00010802242596855492,7.039270323133819e-05,4.427641165826725e-05,2.7028995692272436e-05
596,0.0006627981782878073,0.0005738113109237925,0.00048141632164118897,0.00038933011831379427,0.00030207715887919386,0.00022414786995375878,0.00015891086009709308,0.00010780496765992765,7.023920075817051e-05,4.417244157716336e-05,2.6960998238781305e-05
597,0.0006622428382839007,0.0005732344227901897,0.00048085170496132436,0.00038880831546424786,0.0003016217280138281,0.0002237724128851595,0.00015861808405234407,0.00010758831057087376,7.008628951937681e-05,4.4068889326125104e-05,2.6893285412438077e-05
598,0.0006616888918563204,0.0005726590786867609,0.0004802886937820658,0.00038828808352162894,0.0003011677442907029,0.0002233982115258198,0.00015832633606486368,0.00010737245041464838,6.993396625311174e-05,4.396575253032527e-05,2.682585554806181e-05
599,0.0006611363331863737,0.0005720852719092977,0.00047972728086478455,0.00038776941514157264,0.000300715200703035,0.00022302525958671157,0.00015803561081459975,0.00010715738293455886,6.97822277209395e-05,4.386302883237528e-05,2.675870699297605e-05
600,0.0006605851564893243,0.0005715129957938309,0.00047916745901550146,0.00038725230302623603,0.0003002640902895889,0.0002226535508207337,0.0001577459030178508,0.0001069431039037045,6.96310707076274e-05,4.376071589216831e-05,2.669183810689425e-05
601,0.0006600353560141384,0.0005709422437163216,0.00047860922108453724,0.0003867367399239267,0.00029981440613430574,0.0002222830790223631,0.00015745720742695762,0.00010672960912471862,6.94804920209411e-05,4.365881138672406e-05,2.662524726180643e-05
602,0.0006594869260432324,0.0005703730090923564,0.0004780525599661673,0.0003862227186287346,0.00029936614136593536,0.00022191383802730935,0.00015716951882999782,0.00010651689442951375,6.933048849144224e-05,4.3557313010035185e-05,2.6558932841867037e-05
603,0.0006589398608922226,0.0005698052853768449,0.0004774974685982778,0.00038571023198016776,0.00029891928915767207,0.00022154582171217285,0.00015688283205048367,0.00010630495567902903,6.918105697228819e-05,4.3456218472915315e-05,2.6492893243284087e-05
604,0.0006583941549096788,0.00056923906606372,0.00047694393996202766,0.0003851992728627908,0.0002984738427267944,0.00022117902399410635,0.00015659714194706304,0.00010609378876298031,6.903219433903367e-05,4.3355525502848756e-05,2.642712687420941e-05
605,0.0006578498024768783,0.0005686743446856412,0.000476391967081511,0.0003846898342058681,0.0002980297953343077,0.0002208134388304797,0.00015631244341322305,0.00010588338959961298,6.888389748943482e-05,4.325523184384174e-05,2.636163215463015e-05
606,0.0006573067980075632,0.0005681111148137007,0.0004758415430234253,0.000384181908983009,0.00029758714028459084,0.00022044906021854822,0.00015602873137699706,0.00010567375413545716,6.87361633432548e-05,4.315533525627523e-05,2.6296407516261364e-05
607,0.0006567651359476996,0.000567549370057132,0.00047529266089674016,0.00038367549021181774,0.0002971458709250457,0.00022008588219512394,0.00015574600080067423,0.00010546487834508536,6.858898884207196e-05,4.30558335167593e-05,2.6231451402439794e-05
608,0.0006562248107752391,0.0005669891040630206,0.0004747453138523714,0.00038317057095354546,0.0002967059806457506,0.00021972389883625037,0.00015546424668051246,0.00010525675823087279,6.844237094908951e-05,4.295672441798906e-05,2.616676226801882e-05
609,0.0006556858169998822,0.0005664303105160191,0.00047419949508285716,0.0003826671443127463,0.00029626746287911694,0.0002193631042568805,0.00015518346404645375,0.00010504938982275993,6.829630664894748e-05,4.285800576860206e-05,2.6102338579264457e-05
610,0.0006551481491628439,0.0005658729831380629,0.00047365519782203655,0.0003821652034369371,0.00029583031109954924,0.00021900349261055776,0.00015490364796184262,0.00010484276917801758,6.815079294753649e-05,4.275967539303721e-05,2.6038178813752515e-05
611,0.000654611801836622,0.0005653171156880899,0.00047311241534473233,0.00038166474151625897,0.0002953945188231078,0.00021864505808910019,0.00015462479352314752,0.00010463689238101439,6.800582687181342e-05,4.2661731131395156e-05,2.597428146026682e-05
612,0.0006540767696247663,0.0005647627019617624,0.0004725711409664361,0.0003811657517831436,0.0002949600796071758,0.00021828779492228794,0.00015434689585968448,0.00010443175554298655,6.786140546961907e-05,4.256417083930018e-05,2.591064501869854e-05
613,0.000653543047161651,0.0005642097357911903,0.0004720313680429962,0.0003806682275119818,0.0002945269870501287,0.00021793169737755337,0.00015406995013334419,0.00010422735480181002,6.77175258094977e-05,4.2466992387763453e-05,2.5847267999946574e-05
614,0.0006530106291122489,0.0005636582110446598,0.0004714930899703089,0.00038017216201879553,0.00029409523479100686,0.0002175767597596746,0.00015379395153832122,0.00010402368632177477,6.757418498051813e-05,4.237019366304775e-05,2.5784148925818972e-05
615,0.0006524795101719063,0.0005631081216263615,0.000470956300184012,0.0003796775486609127,0.00029366481650919176,0.0002172229764104719,0.00015351889530084624,0.0001038207462933617,6.74313800920972e-05,4.227377256653365e-05,2.5721286328935422e-05
616,0.0006519496850661227,0.000562559461476122,0.00047042099215918184,0.0003791843808366455,0.0002932357259240853,0.00021687034170850684,0.00015324477667892083,0.00010361853093302145,6.728910827382457e-05,4.217772701458693e-05,2.5658678752630755e-05
617,0.0006514211485503295,0.0005620122245691391,0.0004698871594100329,0.0003786926519849714,0.00029280795679479136,0.0002165188500687848,0.00015297159096205485,0.0001034170364829556,6.714736667528944e-05,4.208205493842758e-05,2.5596324750859464e-05
618,0.0006508938954096726,0.0005614664049157175,0.00046935479548961944,0.00037820235558521737,0.00029238150291980143,0.0002161684959424599,0.00015269933347100646,0.00010321625921090004,6.700615246590923e-05,4.1986754283999966e-05,2.5534222888101252e-05
619,0.0006503679204587956,0.0005609219965610088,0.00046882389398954113,0.00037771348515674654,0.00029195635813668264,0.00021581927381654316,0.0001524279995575247,0.00010301619540991044,6.686546283475975e-05,4.189182301184445e-05,2.5472371739267518e-05
620,0.0006498432185416266,0.0005603789935847515,0.0004682944485396507,0.0003772260342586489,0.0002915325163217691,0.00021547117821361326,0.00015215758460409442,0.00010281684139815005,6.672529499040715e-05,4.179725909697032e-05,2.5410769889608868e-05
621,0.0006493197845311655,0.0005598373901010163,0.000467766452807764,0.00037673999648943335,0.0002911099713898556,0.00021512420369153014,0.0001518880840236842,0.00010261819351867934,6.658564616074175e-05,4.170306052872998e-05,2.534941593462361e-05
622,0.0006487976133292727,0.0005592971802579508,0.00046723990049937346,0.00037625536548672415,0.0002906887172938949,0.0002147783448431515,0.00015161949325949618,0.00010242024813924804,6.64465135928133e-05,4.16092253106945e-05,2.5288308479967115e-05
623,0.0006482766998664623,0.0005587583582375285,0.0004667147853573637,0.0003757721349269592,0.00029026874802469757,0.00021443359629605172,0.00015135180778471863,0.00010222300165208895,6.630789455266809e-05,4.15157514605304e-05,2.5227446141362238e-05
624,0.0006477570391016938,0.0005582209182552996,0.00046619110116172957,0.00037529029852509133,0.0002898500576106347,0.00021408995271224396,0.00015108502310228093,0.00010202645047371406,6.616978632518762e-05,4.14226370098777e-05,2.5166827544510595e-05
625,0.0006472386260221682,0.0005576848545601429,0.0004656688417292973,0.00037480985003429267,0.000289432640117343,0.00021374740878790435,0.00015081913474461085,0.00010183059104471255,6.603218621392889e-05,4.1329880004229226e-05,2.510645132500479e-05
626,0.0006467214556431241,0.0005571501614340216,0.00046514800091344784,0.00037433078324566155,0.00028901648964743383,0.0002134059592530994,0.00015055413827339434,0.00010163541982955083,6.589509154096637e-05,4.123747850281117e-05,2.504631612824154e-05
627,0.0006462055230076374,0.0005566168331917399,0.00046462857260384273,0.0003738530919879317,0.00028860160034020353,0.0002130655988715155,0.00015029002927933744,0.00010144093331637447,6.57584996467355e-05,4.1145430578464864e-05,2.4986420609335722e-05
628,0.0006456908231864207,0.0005560848641807032,0.0004641105507261525,0.0003733767701271852,0.0002881879663713474,0.00021272632244019143,0.00015002680338193069,0.00010124712801681223,6.562240788987776e-05,4.105373431752966e-05,2.492676343303528e-05
629,0.0006451773512776264,0.0005555542487806786,0.00046359392924178746,0.000372901811566567,0.00028777558195267647,0.00021238812478925314,0.0001497644562292158,0.00010105400046578199,6.548681364708726e-05,4.096238781972722e-05,2.486734327363704e-05
630,0.0006446651024066498,0.0005550249814035593,0.00046307870214763134,0.00037242821024600247,0.0002873644413318359,0.00021205100078165113,0.00014950298349755443,0.00010086154722129849,6.5351714312959e-05,4.0871389198046704e-05,2.4808158814903374e-05
631,0.0006441540717259354,0.0005544970564931301,0.00046256486347577656,0.00037195596014191767,0.0002869545387920273,0.0002117149453129005,0.00014924238089139945,0.00010066976486428299,6.521710729983846e-05,4.078073657863138e-05,2.4749208749979735e-05
632,0.0006436442544147838,0.0005539704685248349,0.00046205240729326266,0.0003714850552669623,0.00028654586865173255,0.00021137995331082311,0.0001489826441430682,0.00010047864999837496,6.508299003767284e-05,4.0690428100666216e-05,2.4690491781313008e-05
633,0.0006431356456791614,0.0005534452120055471,0.00046154132770181663,0.0003710154896697345,0.0002861384252644412,0.0002110460197352926,0.00014872376901251802,0.00010028819924974532,6.494935997386366e-05,4.060046191626664e-05,2.4632006620570764e-05
634,0.0006426282407515096,0.0005529212814733411,0.00046103161883759573,0.00037054725743450914,0.00028573220301837936,0.0002107131395779814,0.00014846575128712376,0.00010009840926691179,6.481621457312092e-05,4.051083619036849e-05,2.4573751988561268e-05
635,0.0006421220348905589,0.0005523986714972662,0.0004605232748709325,0.00037008035268096766,0.000285327196336242,0.00021038130786211058,0.000148208586781458,9.990927672055587e-05,6.46835513173187e-05,4.042154910061899e-05,2.451572661515436e-05
